Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
9861.00,98137.714854371,98079.000000000,-25454.584091239,-25471.000000000,16921.815985980,16912.000000000
9862.00,98196.836859559,98138.000000000,-25437.702406811,-25455.000000000,16931.601624628,16922.000000000
9863.00,98255.965559117,98197.000000000,-25420.779478858,-25438.000000000,16941.390091904,16932.000000000
9864.00,98315.100921658,98256.000000000,-25403.815282252,-25421.000000000,16951.181387809,16941.000000000
9865.00,98374.242915755,98315.000000000,-25386.809791887,-25404.000000000,16960.975512341,16951.000000000
9866.00,98433.391509944,98374.000000000,-25369.762982666,-25387.000000000,16970.772465501,16961.000000000
9867.00,98492.546672724,98433.000000000,-25352.674829514,-25370.000000000,16980.572247290,16971.000000000
9868.00,98551.708372555,98493.000000000,-25335.545307368,-25353.000000000,16990.374857706,16981.000000000
9869.00,98610.876577862,98552.000000000,-25318.374391181,-25336.000000000,17000.180296750,16990.000000000
9870.00,98670.051257031,98611.000000000,-25301.162055925,-25318.000000000,17009.988564423,17000.000000000
9871.00,98729.232378409,98670.000000000,-25283.908276585,-25301.000000000,17019.799660723,17010.000000000
9872.00,98788.419910310,98729.000000000,-25266.613028164,-25284.000000000,17029.613585652,17020.000000000
9873.00,98847.613821005,98788.000000000,-25249.276285679,-25267.000000000,17039.430339208,17030.000000000
9874.00,98906.814078731,98848.000000000,-25231.898024166,-25249.000000000,17049.249921392,17039.000000000
9875.00,98966.020651687,98907.000000000,-25214.478218674,-25232.000000000,17059.072332205,17049.000000000
9876.00,99025.233508034,98966.000000000,-25197.016844272,-25214.000000000,17068.897571646,17059.000000000
9877.00,99084.452615896,99025.000000000,-25179.513876042,-25197.000000000,17078.725639714,17069.000000000
9878.00,99143.677943357,99084.000000000,-25161.969289083,-25180.000000000,17088.556536411,17079.000000000
9879.00,99202.909458468,99144.000000000,-25144.383058513,-25162.000000000,17098.390261735,17089.000000000
9880.00,99262.147129237,99203.000000000,-25126.755159463,-25144.000000000,17108.226815688,17098.000000000
9881.00,99321.390923639,99262.000000000,-25109.085567083,-25127.000000000,17118.066198269,17108.000000000
9882.00,99380.640809610,99321.000000000,-25091.374256538,-25109.000000000,17127.908409477,17118.000000000
9883.00,99439.896755047,99381.000000000,-25073.621203011,-25091.000000000,17137.753449314,17128.000000000
9884.00,99499.158727810,99440.000000000,-25055.826381699,-25074.000000000,17147.601317779,17138.000000000
9885.00,99558.426695723,99499.000000000,-25037.989767819,-25056.000000000,17157.452014871,17148.000000000
9886.00,99617.700626571,99558.000000000,-25020.111336603,-25038.000000000,17167.305540592,17157.000000000
9887.00,99676.980488101,99618.000000000,-25002.191063299,-25020.000000000,17177.161894941,17167.000000000
9888.00,99736.266248023,99677.000000000,-24984.228923174,-25002.000000000,17187.021077918,17177.000000000
9889.00,99795.557874011,99736.000000000,-24966.224891510,-24984.000000000,17196.883089523,17187.000000000
9890.00,99854.855333697,99796.000000000,-24948.178943607,-24966.000000000,17206.747929755,17197.000000000
9891.00,99914.158594680,99855.000000000,-24930.091054781,-24948.000000000,17216.615598616,17207.000000000
9892.00,99973.467624518,99914.000000000,-24911.961200366,-24930.000000000,17226.486096105,17217.000000000
9893.00,100032.782390734,99973.000000000,-24893.789355712,-24912.000000000,17236.359422222,17226.000000000
9894.00,100092.102860811,100033.000000000,-24875.575496188,-24894.000000000,17246.235576967,17236.000000000
9895.00,100151.429002197,100092.000000000,-24857.319597177,-24876.000000000,17256.114560340,17246.000000000
9896.00,100210.760782298,100151.000000000,-24839.021634082,-24857.000000000,17265.996372341,17256.000000000
9897.00,100270.098168487,100211.000000000,-24820.681582323,-24839.000000000,17275.881012970,17266.000000000
9898.00,100329.441128097,100270.000000000,-24802.299417335,-24821.000000000,17285.768482227,17276.000000000
9899.00,100388.789628423,100329.000000000,-24783.875114573,-24802.000000000,17295.658780112,17286.000000000
9900.00,100448.143636723,100389.000000000,-24765.408649508,-24784.000000000,17305.551906625,17296.000000000
9901.00,100507.503120217,100448.000000000,-24746.899997628,-24765.000000000,17315.447861767,17306.000000000
9902.00,100566.868046088,100508.000000000,-24728.349134440,-24747.000000000,17325.346645536,17315.000000000
9903.00,100626.238381481,100567.000000000,-24709.756035468,-24728.000000000,17335.248257933,17325.000000000
9904.00,100685.614093501,100626.000000000,-24691.120676252,-24710.000000000,17345.152698958,17335.000000000
9905.00,100744.995149219,100686.000000000,-24672.443032352,-24691.000000000,17355.059968611,17345.000000000
9906.00,100804.381515666,100745.000000000,-24653.723079343,-24672.000000000,17364.970066893,17355.000000000
9907.00,100863.773159836,100804.000000000,-24634.960792821,-24654.000000000,17374.882993802,17365.000000000
9908.00,100923.170048684,100864.000000000,-24616.156148397,-24635.000000000,17384.798749339,17375.000000000
9909.00,100982.572149128,100923.000000000,-24597.309121701,-24616.000000000,17394.717333504,17385.000000000
9910.00,101041.979428050,100983.000000000,-24578.419688380,-24597.000000000,17404.638746298,17395.000000000
9911.00,101101.391852291,101042.000000000,-24559.487824101,-24578.000000000,17414.562987719,17405.000000000
9912.00,101160.809388656,101101.000000000,-24540.513504546,-24559.000000000,17424.490057769,17415.000000000
9913.00,101220.232003913,101161.000000000,-24521.496705417,-24541.000000000,17434.419956446,17424.000000000
9914.00,101279.659664790,101220.000000000,-24502.437402433,-24521.000000000,17444.352683751,17434.000000000
9915.00,101339.092337980,101280.000000000,-24483.335571332,-24502.000000000,17454.288239685,17444.000000000
9916.00,101398.529990134,101339.000000000,-24464.191187870,-24483.000000000,17464.226624246,17454.000000000
9917.00,101457.972587870,101399.000000000,-24445.004227821,-24464.000000000,17474.167837436,17464.000000000
9918.00,101517.420097765,101458.000000000,-24425.774666976,-24445.000000000,17484.111879253,17474.000000000
9919.00,101576.872486359,101517.000000000,-24406.502481146,-24426.000000000,17494.058749699,17484.000000000
9920.00,101636.329720155,101577.000000000,-24387.187646159,-24407.000000000,17504.008448773,17494.000000000
9921.00,101695.791765617,101636.000000000,-24367.830137864,-24387.000000000,17513.960976474,17504.000000000
9922.00,101755.258589171,101696.000000000,-24348.429932124,-24368.000000000,17523.916332804,17514.000000000
9923.00,101814.730157206,101755.000000000,-24328.987004825,-24348.000000000,17533.874517761,17524.000000000
9924.00,101874.206436074,101815.000000000,-24309.501331867,-24329.000000000,17543.835531347,17534.000000000
9925.00,101933.687392086,101874.000000000,-24289.972889174,-24310.000000000,17553.799373561,17544.000000000
9926.00,101993.172991519,101934.000000000,-24270.401652683,-24290.000000000,17563.766044403,17554.000000000
9927.00,102052.663200609,101993.000000000,-24250.787598354,-24270.000000000,17573.735543872,17564.000000000
9928.00,102112.157985555,102053.000000000,-24231.130702163,-24251.000000000,17583.707871970,17574.000000000
9929.00,102171.657312520,102112.000000000,-24211.430940106,-24231.000000000,17593.683028696,17584.000000000
9930.00,102231.161147627,102172.000000000,-24191.688288197,-24211.000000000,17603.661014050,17594.000000000
9931.00,102290.669456961,102231.000000000,-24171.902722470,-24192.000000000,17613.641828031,17604.000000000
9932.00,102350.182206570,102291.000000000,-24152.074218977,-24172.000000000,17623.625470641,17614.000000000
9933.00,102409.699362465,102350.000000000,-24132.202753789,-24152.000000000,17633.611941879,17624.000000000
9934.00,102469.220890616,102410.000000000,-24112.288302996,-24132.000000000,17643.601241745,17634.000000000
9935.00,102528.746756959,102469.000000000,-24092.330842708,-24112.000000000,17653.593370239,17644.000000000
9936.00,102588.276927389,102529.000000000,-24072.330349052,-24092.000000000,17663.588327361,17654.000000000
9937.00,102647.811367764,102588.000000000,-24052.286798177,-24072.000000000,17673.586113111,17664.000000000
9938.00,102707.350043905,102648.000000000,-24032.200166248,-24052.000000000,17683.586727489,17674.000000000
9939.00,102766.892921594,102707.000000000,-24012.070429452,-24032.000000000,17693.590170495,17684.000000000
9940.00,102826.439966575,102767.000000000,-23991.897563993,-24012.000000000,17703.596442129,17694.000000000
9941.00,102885.991144555,102826.000000000,-23971.681546097,-23992.000000000,17713.605542391,17704.000000000
9942.00,102945.546421203,102886.000000000,-23951.422352006,-23972.000000000,17723.617471281,17714.000000000
9943.00,103005.105762148,102946.000000000,-23931.119957984,-23951.000000000,17733.632228799,17724.000000000
9944.00,103064.669132983,103005.000000000,-23910.774340313,-23931.000000000,17743.649814946,17734.000000000
9945.00,103124.236499264,103065.000000000,-23890.385475297,-23911.000000000,17753.670229720,17744.000000000
9946.00,103183.807826506,103124.000000000,-23869.953339256,-23890.000000000,17763.693473122,17754.000000000
9947.00,103243.383080188,103184.000000000,-23849.477908532,-23870.000000000,17773.719545152,17764.000000000
9948.00,103302.962225751,103243.000000000,-23828.959159486,-23849.000000000,17783.748445810,17774.000000000
9949.00,103362.545228597,103303.000000000,-23808.397068498,-23829.000000000,17793.780175097,17784.000000000
9950.00,103422.132054092,103363.000000000,-23787.791611970,-23808.000000000,17803.814733011,17794.000000000
9951.00,103481.722667561,103422.000000000,-23767.142766321,-23788.000000000,17813.852119553,17804.000000000
9952.00,103541.317034294,103482.000000000,-23746.450507992,-23767.000000000,17823.892334724,17814.000000000
9953.00,103600.915119542,103541.000000000,-23725.714813443,-23746.000000000,17833.935378522,17824.000000000
9954.00,103660.516888516,103601.000000000,-23704.935659153,-23726.000000000,17843.981250948,17834.000000000
9955.00,103720.122306393,103661.000000000,-23684.113021623,-23705.000000000,17854.029952003,17844.000000000
9956.00,103779.731338307,103720.000000000,-23663.246877373,-23684.000000000,17864.081481685,17854.000000000
9957.00,103839.343949359,103780.000000000,-23642.337202942,-23663.000000000,17874.135839996,17864.000000000
9958.00,103898.960104608,103839.000000000,-23621.383974892,-23642.000000000,17884.193026934,17874.000000000
9959.00,103958.579769078,103899.000000000,-23600.387169803,-23621.000000000,17894.253042501,17884.000000000
9960.00,104018.202907752,103959.000000000,-23579.346764276,-23600.000000000,17904.315886695,17894.000000000
9961.00,104077.829485578,104018.000000000,-23558.262734931,-23579.000000000,17914.381559518,17904.000000000
9962.00,104137.459467464,104078.000000000,-23537.135058410,-23558.000000000,17924.450060968,17914.000000000
9963.00,104197.092818280,104137.000000000,-23515.963711375,-23537.000000000,17934.521391047,17924.000000000
9964.00,104256.729502859,104197.000000000,-23494.748670508,-23516.000000000,17944.595549754,17935.000000000
9965.00,104316.369485995,104257.000000000,-23473.489912512,-23495.000000000,17954.672537088,17945.000000000
9966.00,104376.012732444,104316.000000000,-23452.187414110,-23473.000000000,17964.752353051,17955.000000000
9967.00,104435.659206926,104376.000000000,-23430.841152046,-23452.000000000,17974.834997642,17965.000000000
9968.00,104495.308874119,104436.000000000,-23409.451103085,-23431.000000000,17984.920470860,17975.000000000
9969.00,104554.961698666,104495.000000000,-23388.017244011,-23409.000000000,17995.008772707,17985.000000000
9970.00,104614.617645172,104555.000000000,-23366.539551631,-23388.000000000,18005.099903182,17995.000000000
9971.00,104674.276678202,104615.000000000,-23345.018002771,-23367.000000000,18015.193862285,18005.000000000
9972.00,104733.938762284,104674.000000000,-23323.452574279,-23345.000000000,18025.290650015,18015.000000000
9973.00,104793.603861908,104734.000000000,-23301.843243023,-23323.000000000,18035.390266374,18025.000000000
9974.00,104853.271941526,104794.000000000,-23280.189985893,-23302.000000000,18045.492711361,18035.000000000
9975.00,104912.942965551,104853.000000000,-23258.492779799,-23280.000000000,18055.597984976,18045.000000000
9976.00,104972.616898360,104913.000000000,-23236.751601672,-23258.000000000,18065.706087219,18056.000000000
9977.00,105032.293704289,104973.000000000,-23214.966428465,-23237.000000000,18075.817018090,18066.000000000
9978.00,105091.973347638,105032.000000000,-23193.137237152,-23215.000000000,18085.930777589,18076.000000000
9979.00,105151.655792669,105092.000000000,-23171.264004727,-23193.000000000,18096.047365716,18086.000000000
9980.00,105211.341003605,105152.000000000,-23149.346708207,-23171.000000000,18106.166782471,18096.000000000
9981.00,105271.028944630,105211.000000000,-23127.385324628,-23149.000000000,18116.289027854,18106.000000000
9982.00,105330.719579893,105271.000000000,-23105.379831049,-23127.000000000,18126.414101865,18116.000000000
9983.00,105390.412873501,105331.000000000,-23083.330204550,-23105.000000000,18136.542004504,18126.000000000
9984.00,105450.108789527,105390.000000000,-23061.236422234,-23083.000000000,18146.672735771,18137.000000000
9985.00,105509.807292001,105450.000000000,-23039.098461222,-23061.000000000,18156.806295666,18147.000000000
9986.00,105569.508344920,105510.000000000,-23016.916298659,-23039.000000000,18166.942684189,18157.000000000
9987.00,105629.211912239,105570.000000000,-22994.689911711,-23017.000000000,18177.081901340,18167.000000000
9988.00,105688.917957878,105629.000000000,-22972.419277566,-22995.000000000,18187.223947120,18177.000000000
9989.00,105748.626445715,105689.000000000,-22950.104373433,-22972.000000000,18197.368821527,18187.000000000
9990.00,105808.337339594,105749.000000000,-22927.745176544,-22950.000000000,18207.516524562,18197.000000000
9991.00,105868.050603319,105808.000000000,-22905.341664151,-22928.000000000,18217.667056225,18208.000000000
9992.00,105927.766200654,105868.000000000,-22882.893813528,-22905.000000000,18227.820416517,18218.000000000
9993.00,105987.484095329,105928.000000000,-22860.401601973,-22883.000000000,18237.976605436,18228.000000000
9994.00,106047.204251033,105987.000000000,-22837.865006804,-22860.000000000,18248.135622983,18238.000000000
9995.00,106106.926631417,106047.000000000,-22815.284005361,-22838.000000000,18258.297469159,18248.000000000
