Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
7880.00,37920.897915553,37894.000000000,75841.795831106,75788.000000000,113762.693746660,113683.000000000
7881.00,37947.621592731,37921.000000000,75895.243185462,75842.000000000,113842.864778193,113763.000000000
7882.00,37974.345269909,37948.000000000,75948.690539818,75895.000000000,113923.035809727,113843.000000000
7883.00,38001.068947087,37974.000000000,76002.137894174,75949.000000000,114003.206841261,113923.000000000
7884.00,38027.792624265,38001.000000000,76055.585248530,76002.000000000,114083.377872795,114003.000000000
7885.00,38054.516301443,38028.000000000,76109.032602886,76056.000000000,114163.548904329,114083.000000000
7886.00,38081.239978621,38055.000000000,76162.479957242,76109.000000000,114243.719935863,114164.000000000
7887.00,38107.963655799,38081.000000000,76215.927311598,76162.000000000,114323.890967397,114244.000000000
7888.00,38134.687332977,38108.000000000,76269.374665954,76216.000000000,114404.061998931,114324.000000000
7889.00,38161.411010155,38135.000000000,76322.822020310,76269.000000000,114484.233030465,114404.000000000
7890.00,38188.134687333,38161.000000000,76376.269374666,76323.000000000,114564.404061999,114484.000000000
7891.00,38214.858364511,38188.000000000,76429.716729022,76376.000000000,114644.575093533,114564.000000000
7892.00,38241.582041689,38215.000000000,76483.164083378,76430.000000000,114724.746125067,114645.000000000
7893.00,38268.305718867,38242.000000000,76536.611437734,76483.000000000,114804.917156601,114725.000000000
7894.00,38295.029396045,38268.000000000,76590.058792090,76537.000000000,114885.088188135,114805.000000000
7895.00,38321.753073223,38295.000000000,76643.506146446,76590.000000000,114965.259219669,114885.000000000
7896.00,38348.476750401,38322.000000000,76696.953500802,76644.000000000,115045.430251203,114965.000000000
7897.00,38375.200427579,38348.000000000,76750.400855158,76697.000000000,115125.601282737,115045.000000000
7898.00,38401.924104757,38375.000000000,76803.848209514,76750.000000000,115205.772314270,115126.000000000
7899.00,38428.647781935,38402.000000000,76857.295563870,76804.000000000,115285.943345804,115206.000000000
7900.00,38455.371459113,38429.000000000,76910.742918226,76857.000000000,115366.114377338,115286.000000000
7901.00,38482.095136291,38455.000000000,76964.190272582,76911.000000000,115446.285408872,115366.000000000
7902.00,38508.818813469,38482.000000000,77017.637626938,76964.000000000,115526.456440406,115446.000000000
7903.00,38535.542490647,38509.000000000,77071.084981293,77018.000000000,115606.627471940,115526.000000000
7904.00,38562.266167825,38536.000000000,77124.532335649,77071.000000000,115686.798503474,115607.000000000
7905.00,38588.989845003,38562.000000000,77177.979690005,77125.000000000,115766.969535008,115687.000000000
7906.00,38615.713522181,38589.000000000,77231.427044361,77178.000000000,115847.140566542,115767.000000000
7907.00,38642.437199359,38616.000000000,77284.874398717,77231.000000000,115927.311598076,115847.000000000
7908.00,38669.160876537,38642.000000000,77338.321753073,77285.000000000,116007.482629610,115927.000000000
7909.00,38695.884553715,38669.000000000,77391.769107429,77338.000000000,116087.653661144,116007.000000000
7910.00,38722.608230893,38696.000000000,77445.216461785,77392.000000000,116167.824692678,116088.000000000
7911.00,38749.331908071,38723.000000000,77498.663816141,77445.000000000,116247.995724212,116168.000000000
7912.00,38776.055585249,38749.000000000,77552.111170497,77499.000000000,116328.166755746,116248.000000000
7913.00,38802.779262427,38776.000000000,77605.558524853,77552.000000000,116408.337787280,116328.000000000
7914.00,38829.502939605,38803.000000000,77659.005879209,77606.000000000,116488.508818813,116408.000000000
7915.00,38856.226616783,38830.000000000,77712.453233565,77659.000000000,116568.679850347,116489.000000000
7916.00,38882.950293960,38856.000000000,77765.900587921,77712.000000000,116648.850881881,116569.000000000
7917.00,38909.673971138,38883.000000000,77819.347942277,77766.000000000,116729.021913415,116649.000000000
7918.00,38936.397648316,38910.000000000,77872.795296633,77819.000000000,116809.192944949,116729.000000000
7919.00,38963.121325494,38936.000000000,77926.242650989,77873.000000000,116889.363976483,116809.000000000
7920.00,38989.845002672,38963.000000000,77979.690005345,77926.000000000,116969.535008017,116889.000000000
7921.00,39016.568679850,38990.000000000,78033.137359701,77980.000000000,117049.706039551,116970.000000000
7922.00,39043.292357028,39017.000000000,78086.584714057,78033.000000000,117129.877071085,117050.000000000
7923.00,39070.016034206,39043.000000000,78140.032068413,78087.000000000,117210.048102619,117130.000000000
7924.00,39096.739711384,39070.000000000,78193.479422769,78140.000000000,117290.219134153,117210.000000000
7925.00,39123.463388562,39097.000000000,78246.926777125,78193.000000000,117370.390165687,117290.000000000
7926.00,39150.187065740,39123.000000000,78300.374131481,78247.000000000,117450.561197221,117370.000000000
7927.00,39176.910742918,39150.000000000,78353.821485837,78300.000000000,117530.732228755,117451.000000000
7928.00,39203.634420096,39177.000000000,78407.268840192,78354.000000000,117610.903260289,117531.000000000
7929.00,39230.358097274,39204.000000000,78460.716194548,78407.000000000,117691.074291823,117611.000000000
7930.00,39257.081774452,39230.000000000,78514.163548904,78461.000000000,117771.245323356,117691.000000000
7931.00,39283.805451630,39257.000000000,78567.610903260,78514.000000000,117851.416354890,117771.000000000
7932.00,39310.529128808,39284.000000000,78621.058257616,78568.000000000,117931.587386424,117851.000000000
7933.00,39337.252805986,39311.000000000,78674.505611972,78621.000000000,118011.758417958,117932.000000000
7934.00,39363.976483164,39337.000000000,78727.952966328,78675.000000000,118091.929449492,118012.000000000
7935.00,39390.700160342,39364.000000000,78781.400320684,78728.000000000,118172.100481026,118092.000000000
7936.00,39417.423837520,39391.000000000,78834.847675040,78781.000000000,118252.271512560,118172.000000000
7937.00,39444.147514698,39417.000000000,78888.295029396,78835.000000000,118332.442544094,118252.000000000
7938.00,39470.871191876,39444.000000000,78941.742383752,78888.000000000,118412.613575628,118332.000000000
7939.00,39497.594869054,39471.000000000,78995.189738108,78942.000000000,118492.784607162,118413.000000000
7940.00,39524.318546232,39498.000000000,79048.637092464,78995.000000000,118572.955638696,118493.000000000
7941.00,39551.042223410,39524.000000000,79102.084446820,79049.000000000,118653.126670230,118573.000000000
7942.00,39577.765900588,39551.000000000,79155.531801176,79102.000000000,118733.297701764,118653.000000000
7943.00,39604.489577766,39578.000000000,79208.979155532,79156.000000000,118813.468733298,118733.000000000
7944.00,39631.213254944,39604.000000000,79262.426509888,79209.000000000,118893.639764832,118813.000000000
7945.00,39657.936932122,39631.000000000,79315.873864244,79262.000000000,118973.810796366,118894.000000000
7946.00,39684.660609300,39658.000000000,79369.321218600,79316.000000000,119053.981827900,118974.000000000
7947.00,39711.384286478,39685.000000000,79422.768572956,79369.000000000,119134.152859433,119054.000000000
7948.00,39738.107963656,39711.000000000,79476.215927312,79423.000000000,119214.323890967,119134.000000000
7949.00,39764.831640834,39738.000000000,79529.663281668,79476.000000000,119294.494922501,119214.000000000
7950.00,39791.555318012,39765.000000000,79583.110636024,79530.000000000,119374.665954035,119294.000000000
7951.00,39818.278995190,39792.000000000,79636.557990380,79583.000000000,119454.836985569,119375.000000000
7952.00,39845.002672368,39818.000000000,79690.005344735,79637.000000000,119535.008017103,119455.000000000
7953.00,39871.726349546,39845.000000000,79743.452699091,79690.000000000,119615.179048637,119535.000000000
7954.00,39898.450026724,39872.000000000,79796.900053447,79743.000000000,119695.350080171,119615.000000000
7955.00,39925.173703902,39898.000000000,79850.347407803,79797.000000000,119775.521111705,119695.000000000
7956.00,39951.897381080,39925.000000000,79903.794762159,79850.000000000,119855.692143239,119776.000000000
7957.00,39978.621058258,39952.000000000,79957.242116515,79904.000000000,119935.863174773,119856.000000000
7958.00,40005.344735436,39979.000000000,80010.689470871,79957.000000000,120016.034206307,119936.000000000
7959.00,40032.068412614,40005.000000000,80064.136825227,80011.000000000,120096.205237841,120016.000000000
7960.00,40058.792089792,40032.000000000,80117.584179583,80064.000000000,120176.376269375,120096.000000000
7961.00,40085.515766970,40059.000000000,80171.031533939,80118.000000000,120256.547300909,120176.000000000
7962.00,40112.239444148,40086.000000000,80224.478888295,80171.000000000,120336.718332443,120257.000000000
7963.00,40138.963121326,40112.000000000,80277.926242651,80224.000000000,120416.889363976,120337.000000000
7964.00,40165.686798504,40139.000000000,80331.373597007,80278.000000000,120497.060395510,120417.000000000
7965.00,40192.410475682,40166.000000000,80384.820951363,80331.000000000,120577.231427044,120497.000000000
7966.00,40219.134152859,40192.000000000,80438.268305719,80385.000000000,120657.402458578,120577.000000000
7967.00,40245.857830037,40219.000000000,80491.715660075,80438.000000000,120737.573490112,120657.000000000
7968.00,40272.581507215,40246.000000000,80545.163014431,80492.000000000,120817.744521646,120738.000000000
7969.00,40299.305184393,40273.000000000,80598.610368787,80545.000000000,120897.915553180,120818.000000000
7970.00,40326.028861571,40299.000000000,80652.057723143,80599.000000000,120978.086584714,120898.000000000
7971.00,40352.752538749,40326.000000000,80705.505077499,80652.000000000,121058.257616248,120978.000000000
7972.00,40379.476215927,40353.000000000,80758.952431855,80706.000000000,121138.428647782,121058.000000000
7973.00,40406.199893105,40379.000000000,80812.399786211,80759.000000000,121218.599679316,121138.000000000
7974.00,40432.923570283,40406.000000000,80865.847140567,80812.000000000,121298.770710850,121219.000000000
7975.00,40459.647247461,40433.000000000,80919.294494923,80866.000000000,121378.941742384,121299.000000000
7976.00,40486.370924639,40460.000000000,80972.741849279,80919.000000000,121459.112773918,121379.000000000
7977.00,40513.094601817,40486.000000000,81026.189203634,80973.000000000,121539.283805452,121459.000000000
7978.00,40539.818278995,40513.000000000,81079.636557990,81026.000000000,121619.454836986,121539.000000000
7979.00,40566.541956173,40540.000000000,81133.083912346,81080.000000000,121699.625868519,121619.000000000
7980.00,40593.265633351,40567.000000000,81186.531266702,81133.000000000,121779.796900053,121700.000000000
7981.00,40619.989310529,40593.000000000,81239.978621058,81187.000000000,121859.967931587,121780.000000000
7982.00,40646.712987707,40620.000000000,81293.425975414,81240.000000000,121940.138963121,121860.000000000
7983.00,40673.436664885,40647.000000000,81346.873329770,81293.000000000,122020.309994655,121940.000000000
7984.00,40700.160342063,40673.000000000,81400.320684126,81347.000000000,122100.481026189,122020.000000000
7985.00,40726.884019241,40700.000000000,81453.768038482,81400.000000000,122180.652057723,122100.000000000
7986.00,40753.607696419,40727.000000000,81507.215392838,81454.000000000,122260.823089257,122181.000000000
7987.00,40780.331373597,40754.000000000,81560.662747194,81507.000000000,122340.994120791,122261.000000000
7988.00,40807.055050775,40780.000000000,81614.110101550,81561.000000000,122421.165152325,122341.000000000
7989.00,40833.778727953,40807.000000000,81667.557455906,81614.000000000,122501.336183859,122421.000000000
7990.00,40860.502405131,40834.000000000,81721.004810262,81668.000000000,122581.507215393,122501.000000000
7991.00,40887.226082309,40861.000000000,81774.452164618,81721.000000000,122661.678246927,122582.000000000
7992.00,40913.949759487,40887.000000000,81827.899518974,81774.000000000,122741.849278461,122662.000000000
7993.00,40940.673436665,40914.000000000,81881.346873330,81828.000000000,122822.020309995,122742.000000000
7994.00,40967.397113843,40941.000000000,81934.794227686,81881.000000000,122902.191341529,122822.000000000
7995.00,40994.120791021,40967.000000000,81988.241582042,81935.000000000,122982.362373063,122902.000000000
7996.00,41020.844468199,40994.000000000,82041.688936398,81988.000000000,123062.533404596,122982.000000000
7997.00,41047.568145377,41021.000000000,82095.136290754,82042.000000000,123142.704436130,123063.000000000
7998.00,41074.291822555,41048.000000000,82148.583645110,82095.000000000,123222.875467664,123143.000000000
7999.00,41101.015499733,41074.000000000,82202.030999466,82149.000000000,123303.046499198,123223.000000000
8000.00,41127.739176911,41101.000000000,82255.478353822,82202.000000000,123383.217530732,123303.000000000
8001.00,41154.462854089,41128.000000000,82308.925708177,82255.000000000,123463.388562266,123383.000000000
8002.00,41181.186531267,41154.000000000,82362.373062533,82309.000000000,123543.559593800,123463.000000000
8003.00,41207.910208445,41181.000000000,82415.820416889,82362.000000000,123623.730625334,123544.000000000
8004.00,41234.633885623,41208.000000000,82469.267771245,82416.000000000,123703.901656868,123624.000000000
8005.00,41261.357562801,41235.000000000,82522.715125601,82469.000000000,123784.072688402,123704.000000000
8006.00,41288.081239979,41261.000000000,82576.162479957,82523.000000000,123864.243719936,123784.000000000
